day,hour,amount,isfraud,type_CASH_OUT,type_TRANSFER,nameorig_C,namedest_C,namedest_M
11,16,123319.79,0,1,0,1,1,0
10,20,134822.71,0,1,0,1,1,0
15,11,12659.94,0,0,0,1,0,1
11,9,3879669.76,1,1,0,1,1,0
15,6,127018.14,1,1,0,1,1,0
8,16,118.31,0,0,0,1,0,1
19,10,355969.72,1,0,1,1,1,0
2,17,1783144.33,1,0,1,1,1,0
16,19,6524.44,0,0,0,1,0,1
11,16,362830.87,0,0,0,1,1,0
17,19,5220.78,0,0,0,1,0,1
7,5,155534.95,1,1,0,1,1,0
3,13,1372301.24,1,1,0,1,1,0
8,15,8952.04,0,0,0,1,0,1
30,20,455386.57,1,0,1,1,1,0
9,14,154196.49,1,0,1,1,1,0
22,15,1644253.61,1,1,0,1,1,0
17,18,1753.15,0,0,0,1,0,1
10,20,192162.63,0,1,0,1,1,0
10,15,186034.84,0,1,0,1,1,0
16,22,2375.06,0,0,0,1,0,1
2,20,534255.94,1,0,1,1,1,0
1,18,1102133.9,1,0,1,1,1,0
6,12,328637.48,0,0,0,1,1,0
11,3,793886.87,1,1,0,1,1,0
10,12,120491.56,1,1,0,1,1,0
16,2,7677120.59,1,0,1,1,1,0
15,19,9655.33,0,0,0,1,0,1
15,7,802417.45,1,0,1,1,1,0
5,15,1129884.18,1,1,0,1,1,0
25,7,2149658.47,1,0,1,1,1,0
15,2,260.44,0,0,0,1,0,1
12,19,71229.44,0,1,0,1,1,0
28,13,4064.48,0,0,0,1,0,1
28,12,619502.08,1,1,0,1,1,0
2,24,19520.63,0,0,0,1,0,1
7,12,17075.24,0,0,0,1,0,1
2,22,2723.23,0,0,0,1,1,0
7,24,31962.21,0,0,1,1,1,0
13,13,11401.18,0,0,0,1,0,1
8,14,270105.11,0,0,0,1,1,0
31,10,10000000.0,1,1,0,1,1,0
6,18,307544.16,0,1,0,1,1,0
6,14,4690.31,0,0,0,1,0,1
17,12,76740.39,0,1,0,1,1,0
27,10,114864.37,1,0,1,1,1,0
15,18,1610115.5,0,0,1,1,1,0
13,11,200151.11,0,1,0,1,1,0
16,9,1674146.06,1,0,1,1,1,0
10,19,77656.2,0,1,0,1,1,0
8,2,7246962.16,1,1,0,1,1,0
17,1,627088.33,1,1,0,1,1,0
31,3,457359.64,1,0,1,1,1,0
12,17,556720.82,1,0,1,1,1,0
13,19,222735.34,1,0,1,1,1,0
7,11,88280.97,0,0,0,1,1,0
16,1,299016.86,1,1,0,1,1,0
13,13,356659.45,0,0,0,1,1,0
14,13,136394.42,0,0,0,1,1,0
2,24,6243.64,0,0,0,1,1,0
11,20,102134.02,0,0,0,1,1,0
15,21,2239461.29,1,0,1,1,1,0
14,13,336169.89,0,1,0,1,1,0
29,18,343429.34,1,1,0,1,1,0
9,14,192840.5,0,0,0,1,1,0
24,10,203881.96,1,0,1,1,1,0
15,22,74340.48,0,1,0,1,1,0
12,19,876197.66,0,0,1,1,1,0
9,17,136747.02,0,0,0,1,1,0
6,16,7563536.91,1,1,0,1,1,0
18,8,202232.03,0,1,0,1,1,0
9,18,5797.23,0,0,0,1,0,1
7,9,9553.44,0,0,0,1,0,1
18,2,124202.04,1,0,1,1,1,0
21,12,43495.99,0,1,0,1,1,0
4,3,755813.12,1,1,0,1,1,0
1,23,146127.1,1,0,1,1,1,0
16,19,4977.64,0,0,0,1,0,1
5,9,216351.05,1,0,1,1,1,0
1,9,556218.01,1,1,0,1,1,0
13,13,2794.46,0,0,0,1,0,1
13,14,43235.71,1,1,0,1,1,0
29,18,343429.34,1,0,1,1,1,0
1,14,40495.39,0,1,0,1,1,0
14,12,821703.64,0,1,0,1,1,0
15,19,31814.07,0,1,0,1,1,0
1,15,415823.01,0,1,0,1,1,0
13,18,6463.02,0,0,0,1,1,0
11,11,486970.07,0,0,1,1,1,0
9,3,71323.49,1,1,0,1,1,0
21,18,1028515.56,1,0,1,1,1,0
1,19,19777.29,0,0,0,1,0,1
22,7,1367070.94,1,1,0,1,1,0
25,13,312201.19,0,0,0,1,1,0
9,12,35222.66,0,0,0,1,1,0
13,9,171681.22,0,1,0,1,1,0
14,10,128930.01,0,1,0,1,1,0
8,15,253604.81,0,0,0,1,1,0
2,12,20566.78,0,0,0,1,0,1
29,9,261405.87,0,0,0,1,1,0
28,1,733119.42,1,0,1,1,1,0
1,15,38154.82,0,0,0,1,0,1
4,17,268230.43,1,1,0,1,1,0
14,19,42709.44,0,1,0,1,1,0
1,16,98356.56,0,1,0,1,1,0
7,16,88975.36,0,1,0,1,1,0
13,10,488030.08,1,0,1,1,1,0
10,13,1769.79,0,0,0,1,1,0
12,23,491847.47,1,0,1,1,1,0
15,21,1536.54,0,0,0,1,1,0
27,5,19527.35,1,0,1,1,1,0
12,15,12260.73,0,0,0,1,1,0
15,14,138366.17,0,0,0,1,1,0
12,17,22570.08,0,0,1,1,1,0
10,12,20361.81,0,0,0,1,0,1
2,10,256905.15,0,1,0,1,1,0
9,11,8442.66,0,0,0,1,0,1
11,11,150369.41,0,0,0,1,1,0
14,20,1496.45,0,0,0,1,0,1
8,4,1116508.49,1,0,1,1,1,0
12,13,226804.13,1,1,0,1,1,0
12,18,145747.04,0,1,0,1,1,0
17,19,108560.06,1,0,1,1,1,0
6,14,2460110.25,1,0,1,1,1,0
22,15,108994.49,1,0,1,1,1,0
2,16,40110.93,0,0,0,1,0,1
17,2,1975271.77,1,0,1,1,1,0
5,4,54994.1,1,0,1,1,1,0
17,4,4348.62,1,1,0,1,1,0
9,12,93554.49,0,1,0,1,1,0
16,15,957.22,0,1,0,1,1,0
7,1,3572736.74,1,1,0,1,1,0
20,7,219300.76,1,1,0,1,1,0
23,2,148680.12,1,0,1,1,1,0
13,3,30820.17,1,1,0,1,1,0
1,15,2016.94,0,0,0,1,0,1
16,20,85387.75,0,0,1,1,1,0
6,13,175367.07,0,1,0,1,1,0
8,18,8142605.46,1,1,0,1,1,0
29,21,1018645.2,1,0,1,1,1,0
13,24,608290.12,1,0,1,1,1,0
31,14,2079746.13,1,0,1,1,1,0
16,11,108199.44,0,1,0,1,1,0
3,12,40486.25,1,1,0,1,1,0
6,18,13879.93,0,0,0,1,0,1
13,24,10000000.0,1,1,0,1,1,0
28,2,50523.78,1,1,0,1,1,0
1,7,21729.0,1,1,0,1,1,0
17,17,125822.44,1,1,0,1,1,0
7,15,195943.0,0,1,0,1,1,0
4,6,178569.48,1,0,1,1,1,0
9,15,44745.17,0,1,0,1,1,0
4,2,59127.34,1,1,0,1,1,0
6,16,268885.66,0,0,0,1,1,0
15,14,207517.2,1,0,1,1,1,0
11,5,124311.57,1,1,0,1,1,0
8,21,2808.18,0,0,0,1,0,1
23,8,285382.07,1,0,1,1,1,0
23,21,1571565.56,1,0,1,1,1,0
26,12,2082884.49,1,1,0,1,1,0
6,16,8932.93,0,0,0,1,0,1
8,13,15644.1,0,1,0,1,1,0
4,9,221936.6,1,1,0,1,1,0
25,21,88099.88,1,1,0,1,1,0
24,11,190662.7,1,0,1,1,1,0
18,22,326394.8,1,1,0,1,1,0
15,15,38995.41,0,0,0,1,1,0
26,22,165547.54,1,1,0,1,1,0
17,18,30985.62,0,0,0,1,0,1
24,22,56125.55,1,1,0,1,1,0
14,13,107834.85,1,0,1,1,1,0
1,14,4902.84,0,0,0,1,0,1
2,4,3832058.34,1,0,1,1,1,0
14,20,282018.0,1,1,0,1,1,0
8,19,16800.66,0,0,0,1,0,1
22,2,1048100.0,1,0,1,1,1,0
11,19,1658.8,0,0,0,1,0,1
7,21,1869237.83,1,0,1,1,1,0
5,6,1076739.91,1,1,0,1,1,0
28,19,71554.74,1,1,0,1,1,0
6,11,47216.26,0,0,0,1,1,0
14,17,42531.16,0,1,0,1,1,0
13,19,10103.61,0,0,0,1,0,1
7,18,436906.22,1,0,1,1,1,0
14,14,12329.32,0,0,0,1,0,1
12,13,149656.36,1,0,1,1,1,0
10,13,518588.91,0,0,0,1,1,0
17,21,26521.4,0,0,0,1,0,1
1,18,81240.27,0,1,0,1,1,0
10,11,114889.61,1,0,1,1,1,0
7,7,127091.33,1,1,0,1,1,0
10,11,8933.29,0,0,0,1,0,1
30,21,751854.42,1,1,0,1,1,0
14,22,7058.01,0,0,0,1,0,1
24,18,15270.28,0,0,0,1,0,1
15,14,2728625.68,1,1,0,1,1,0
28,4,80397.86,1,1,0,1,1,0
16,15,4888.82,0,0,0,1,0,1
29,19,1518718.03,1,1,0,1,1,0
8,22,43463.89,0,0,0,1,1,0
1,9,994453.2,1,0,1,1,1,0
11,11,848387.94,0,0,1,1,1,0
7,19,146500.92,0,1,0,1,1,0
12,12,2246118.53,1,1,0,1,1,0
13,9,3105902.49,1,1,0,1,1,0
8,9,178503.45,1,0,1,1,1,0
12,19,488787.76,0,1,0,1,1,0
14,14,34522.53,0,0,0,1,0,1
15,5,414394.38,1,1,0,1,1,0
24,2,1025082.07,1,0,1,1,1,0
10,17,48156.69,1,0,1,1,1,0
14,21,107153.77,0,0,1,1,1,0
8,9,84750.9,0,1,0,1,1,0
13,20,146219.99,0,0,0,1,1,0
17,16,14457.88,0,0,0,1,0,1
21,15,1248344.84,1,1,0,1,1,0
17,10,258476.99,0,0,0,1,1,0
25,8,777448.03,1,1,0,1,1,0
23,1,1773151.32,1,1,0,1,1,0
1,22,3924.98,0,0,0,1,1,0
13,13,25999.52,0,0,0,1,0,1
13,18,116903.19,0,1,0,1,1,0
15,17,36417.84,0,1,0,1,1,0
17,10,1303543.6,1,0,1,1,1,0
30,2,10000000.0,1,0,1,1,1,0
9,10,15264.7,0,0,0,1,0,1
23,18,24773.86,1,0,1,1,1,0
2,14,5891.35,0,0,0,1,0,1
16,18,56142.49,0,1,0,1,1,0
14,19,268935.17,0,1,0,1,1,0
11,1,2052.95,0,0,0,1,0,1
17,19,113707.02,0,0,0,1,1,0
2,1,249159.26,1,1,0,1,1,0
29,16,13337.98,0,0,0,1,0,1
12,12,250360.66,0,0,0,1,1,0
11,23,297465.74,1,1,0,1,1,0
23,13,5512595.16,1,1,0,1,1,0
21,6,4505012.56,1,1,0,1,1,0
16,12,5464727.14,1,0,1,1,1,0
10,2,145379.14,1,1,0,1,1,0
13,7,1748611.28,1,0,1,1,1,0
17,2,978362.97,1,1,0,1,1,0
16,11,20984.42,0,0,0,1,0,1
7,16,71211.88,0,1,0,1,1,0
30,24,561027.94,1,1,0,1,1,0
13,11,352977.1,0,0,0,1,1,0
8,19,44164.0,1,1,0,1,1,0
14,10,20935.53,0,0,0,1,0,1
14,3,3972968.92,1,0,1,1,1,0
17,9,34220.47,0,1,0,1,1,0
6,1,1241118.86,1,0,1,1,1,0
2,21,8083.35,0,0,0,1,0,1
23,6,671516.68,1,0,1,1,1,0
2,13,2748319.51,0,0,1,1,1,0
17,15,36140.51,0,0,0,1,0,1
7,12,157705.36,1,1,0,1,1,0
1,20,20485.73,0,0,0,1,0,1
7,13,76392.29,0,0,1,1,1,0
21,13,605108.36,1,1,0,1,1,0
17,14,1498296.47,1,1,0,1,1,0
7,7,127091.33,1,0,1,1,1,0
8,17,131597.73,1,0,1,1,1,0
7,18,9369.2,0,0,0,1,0,1
13,20,55427.61,0,0,0,1,0,1
1,17,99469.63,0,1,0,1,1,0
13,13,82665.47,1,1,0,1,1,0
5,1,4454632.3,1,1,0,1,1,0
16,10,18705.33,0,0,0,1,0,1
10,15,8246.64,0,0,0,1,0,1
6,14,79738.83,0,0,0,1,1,0
29,12,537025.01,1,1,0,1,1,0
2,16,240.34,0,0,0,1,0,1
9,19,130228.35,0,1,0,1,1,0
1,10,93810.76,1,0,1,1,1,0
10,16,19592.03,0,0,1,1,1,0
18,24,1150413.99,1,0,1,1,1,0
25,21,736.96,0,0,0,1,0,1
14,5,5741.05,1,0,1,1,1,0
21,17,1939519.45,1,0,1,1,1,0
12,7,2271674.66,1,0,1,1,1,0
14,13,218304.68,0,1,0,1,1,0
1,9,84680.05,0,1,0,1,1,0
12,17,54235.7,1,1,0,1,1,0
26,2,366014.33,1,0,1,1,1,0
20,20,37394.15,1,1,0,1,1,0
12,20,66688.46,0,1,0,1,1,0
19,3,1143937.73,1,1,0,1,1,0
20,1,1017016.67,1,0,1,1,1,0
2,20,103984.23,0,1,0,1,1,0
8,10,7280.96,0,0,0,1,0,1
23,24,221077.97,1,1,0,1,1,0
21,14,3642569.29,1,1,0,1,1,0
10,18,80336.26,1,0,1,1,1,0
7,19,151739.2,0,1,0,1,1,0
23,20,126431.61,1,1,0,1,1,0
2,17,510799.67,0,1,0,1,1,0
17,20,93510.48,0,1,0,1,1,0
15,7,59829.03,1,0,1,1,1,0
17,19,50921.53,0,0,0,1,0,1
30,15,2580055.17,1,0,1,1,1,0
8,21,37226.14,0,0,0,1,1,0
1,20,146183.46,0,1,0,1,1,0
29,8,2254417.02,1,0,1,1,1,0
29,22,610724.66,0,0,1,1,1,0
15,14,49816.81,0,1,0,1,1,0
15,12,72366.19,0,0,0,1,1,0
30,20,455386.57,1,1,0,1,1,0
28,22,10000000.0,1,1,0,1,1,0
23,13,10000000.0,1,0,1,1,1,0
20,8,336917.97,1,0,1,1,1,0
26,9,564263.94,1,0,1,1,1,0
3,18,107188.41,1,0,1,1,1,0
1,20,156998.82,0,1,0,1,1,0
28,12,14360.12,1,1,0,1,1,0
28,20,1576531.53,1,1,0,1,1,0
21,10,1048388.34,1,0,1,1,1,0
9,1,266351.6,1,1,0,1,1,0
23,2,387773.97,1,1,0,1,1,0
29,8,442460.31,1,0,1,1,1,0
1,18,187559.62,0,0,0,1,1,0
2,19,29988.0,1,0,1,1,1,0
2,15,7937954.2,1,1,0,1,1,0
17,18,1344571.27,0,0,1,1,1,0
30,12,1735525.5,1,0,1,1,1,0
10,11,2815893.17,1,1,0,1,1,0
11,19,3105.16,0,0,0,1,0,1
1,12,3866.98,0,0,0,1,0,1
8,15,2075328.73,1,0,1,1,1,0
15,4,26478.48,1,1,0,1,1,0
13,2,165368.59,1,0,1,1,1,0
8,21,4861.02,0,0,0,1,0,1
27,11,344673.46,1,1,0,1,1,0
16,20,799797.88,1,1,0,1,1,0
7,19,3628.93,0,0,0,1,0,1
27,22,6468916.64,1,0,1,1,1,0
31,12,59677.48,1,0,1,1,1,0
16,5,86258.11,1,0,1,1,1,0
5,21,251621.18,1,0,1,1,1,0
20,23,6669495.34,1,0,1,1,1,0
8,17,97084.09,0,1,0,1,1,0
30,22,8851.38,1,0,1,1,1,0
2,18,15156.35,0,0,0,1,0,1
9,12,125492.66,0,1,0,1,1,0
14,12,9613.47,0,0,0,1,0,1
8,23,1895158.63,1,0,1,1,1,0
13,19,255938.47,0,1,0,1,1,0
30,14,7418265.31,1,1,0,1,1,0
7,16,20832.55,0,0,0,1,0,1
16,21,102256.57,1,1,0,1,1,0
5,6,656118.37,1,1,0,1,1,0
1,20,1337.36,0,0,0,1,0,1
15,19,3592596.97,1,0,1,1,1,0
6,10,21531.0,1,1,0,1,1,0
13,22,29015.51,0,1,0,1,1,0
24,19,51404.8,0,0,0,1,1,0
7,14,133085.42,0,0,0,1,1,0
15,9,814875.14,0,0,1,1,1,0
9,16,1475727.87,0,0,1,1,1,0
29,2,171651.7,1,1,0,1,1,0
8,22,185510.21,1,1,0,1,1,0
31,10,185488.23,1,1,0,1,1,0
21,6,214793.32,1,0,1,1,1,0
11,20,279916.31,0,1,0,1,1,0
16,18,425863.85,0,0,0,1,1,0
26,21,3054359.4,1,1,0,1,1,0
27,5,1051018.15,1,1,0,1,1,0
29,16,248912.46,0,0,0,1,1,0
7,9,6413.47,0,0,0,1,0,1
15,9,519188.42,0,1,0,1,1,0
15,18,8650.95,0,0,0,1,0,1
7,19,314932.53,0,1,0,1,1,0
2,15,362956.16,0,0,0,1,1,0
25,12,16619.95,1,1,0,1,1,0
17,3,18028.13,1,0,1,1,1,0
15,9,128936.95,1,1,0,1,1,0
2,12,45354.37,0,0,0,1,0,1
22,2,575082.97,1,1,0,1,1,0
23,18,99656.93,1,1,0,1,1,0
11,19,97885.24,0,1,0,1,1,0
16,12,13319.26,0,0,0,1,0,1
6,23,308264.07,0,1,0,1,1,0
13,11,12314.6,0,0,0,1,0,1
12,15,264843.08,0,0,0,1,1,0
29,19,9807.83,0,0,0,1,0,1
8,19,210459.48,0,1,0,1,1,0
27,16,1732090.28,1,1,0,1,1,0
11,11,8276235.5,1,0,1,1,1,0
29,23,7435751.59,1,1,0,1,1,0
14,23,95743.28,0,1,0,1,1,0
2,18,753813.4,0,0,1,1,1,0
15,24,78357.77,1,0,1,1,1,0
5,22,3794763.63,1,1,0,1,1,0
6,10,86572.26,0,0,0,1,0,1
28,7,253648.68,1,1,0,1,1,0
17,3,531551.0,1,0,1,1,1,0
1,13,123194.95,1,0,1,1,1,0
13,11,141920.58,0,1,0,1,1,0
11,21,2241630.36,1,0,1,1,1,0
19,22,404185.57,1,1,0,1,1,0
23,23,483713.23,1,1,0,1,1,0
16,12,183898.77,0,1,0,1,1,0
18,8,3019699.77,1,0,1,1,1,0
5,24,105859.41,1,1,0,1,1,0
24,1,151105.97,1,1,0,1,1,0
11,15,301508.61,0,1,0,1,1,0
6,9,227405.06,0,1,0,1,1,0
1,9,14786.84,0,0,0,1,0,1
19,15,219178.49,1,1,0,1,1,0
23,16,179997.78,1,0,1,1,1,0
14,13,144170.82,0,0,0,1,1,0
17,17,10373.1,0,0,0,1,0,1
19,21,2600970.32,1,0,1,1,1,0
1,15,248056.41,1,0,1,1,1,0
18,20,3037.67,1,1,0,1,1,0
28,8,84007.22,1,0,1,1,1,0
8,7,47604.75,1,1,0,1,1,0
13,22,22446.73,0,0,0,1,0,1
14,13,30846.84,1,1,0,1,1,0
23,22,1613281.82,1,0,1,1,1,0
9,19,3651.53,0,0,0,1,0,1
23,7,588173.24,1,1,0,1,1,0
11,11,289452.29,0,1,0,1,1,0
9,11,161879.24,0,1,0,1,1,0
23,14,161804.68,1,0,1,1,1,0
17,19,2498.42,0,0,0,1,0,1
10,9,14547.22,0,0,0,1,1,0
6,14,252174.16,0,1,0,1,1,0
17,13,1665.9,0,0,0,1,0,1
14,6,756426.12,1,0,1,1,1,0
6,13,751811.32,0,0,1,1,1,0
8,23,106.93,0,0,0,1,0,1
8,14,19760.79,0,0,0,1,0,1
11,18,9181.74,0,0,0,1,0,1
8,8,102229.91,1,0,1,1,1,0
11,8,4011314.1,1,0,1,1,1,0
6,15,350018.6,0,1,0,1,1,0
1,15,96193.1,0,1,0,1,1,0
11,20,132253.63,0,1,0,1,1,0
8,11,3758.62,0,0,0,1,0,1
8,19,76629.84,0,1,0,1,1,0
15,18,16234.23,0,0,0,1,1,0
24,20,82504.16,1,0,1,1,1,0
7,7,443893.69,1,1,0,1,1,0
16,16,220863.48,0,1,0,1,1,0
3,20,13890.42,1,1,0,1,1,0
11,15,339263.45,0,0,1,1,1,0
30,5,8537861.24,1,0,1,1,1,0
2,15,16004.44,0,0,0,1,0,1
5,18,2908264.69,1,0,1,1,1,0
9,18,79131.57,0,0,0,1,1,0
13,15,10000000.0,1,1,0,1,1,0
31,21,114149.44,1,0,1,1,1,0
9,11,2913787.08,1,1,0,1,1,0
11,13,16279.26,0,0,0,1,0,1
12,3,1654055.02,1,0,1,1,1,0
13,3,145035.4,1,0,1,1,1,0
10,2,7983958.34,1,0,1,1,1,0
13,9,615591.25,0,0,1,1,1,0
2,21,213983.59,1,1,0,1,1,0
19,12,3752520.6,1,1,0,1,1,0
6,2,283563.62,0,0,0,1,1,0
13,24,11992.43,0,0,0,1,0,1
8,5,20311.17,1,0,1,1,1,0
6,12,768520.15,1,0,1,1,1,0
25,7,459378.91,1,1,0,1,1,0
13,11,129088.56,0,1,0,1,1,0
9,14,1629763.95,0,0,1,1,1,0
7,17,16947.5,0,0,0,1,0,1
31,13,905919.58,1,0,1,1,1,0
6,11,124057.58,1,1,0,1,1,0
25,7,333390.18,1,1,0,1,1,0
8,19,488704.11,0,0,1,1,1,0
17,18,38913.81,0,0,0,1,0,1
9,20,1947807.58,1,0,1,1,1,0
26,17,159956.02,0,1,0,1,1,0
28,21,7760.93,0,0,0,1,0,1
11,9,390446.55,0,0,1,1,1,0
9,16,23031.26,1,0,1,1,1,0
15,19,951.03,0,0,0,1,0,1
8,21,358529.2,1,1,0,1,1,0
30,7,337287.72,1,1,0,1,1,0
2,10,340123.07,0,0,0,1,1,0
31,16,10000000.0,1,0,1,1,1,0
11,17,1137.02,0,0,0,1,0,1
3,2,967153.5,1,0,1,1,1,0
6,14,8619.82,0,0,0,1,0,1
16,18,298.98,0,0,0,1,0,1
15,6,21279.19,1,0,1,1,1,0
14,12,174573.02,0,1,0,1,1,0
20,16,586801.3,1,0,1,1,1,0
3,21,271731.05,1,1,0,1,1,0
13,20,48769.12,0,1,0,1,1,0
9,14,154196.49,1,1,0,1,1,0
23,22,75786.72,0,1,0,1,1,0
1,16,14735.24,0,0,0,1,0,1
13,16,148506.61,0,1,0,1,1,0
14,5,493.28,1,1,0,1,1,0
30,8,1722892.9,1,1,0,1,1,0
16,1,1276300.86,1,0,1,1,1,0
10,14,259511.77,0,0,0,1,1,0
30,22,371449.7,1,1,0,1,1,0
17,21,10000000.0,1,0,1,1,1,0
6,10,37582.19,0,0,0,1,0,1
1,18,21296.84,0,0,0,1,0,1
31,4,72389.42,1,1,0,1,1,0
25,6,181543.89,1,1,0,1,1,0
3,17,215.83,1,0,1,1,1,0
6,9,143155.85,0,0,0,1,1,0
28,16,397069.12,1,0,1,1,1,0
7,13,813775.73,1,0,1,1,1,0
2,22,736370.54,1,0,1,1,1,0
7,13,95348.33,1,0,1,1,1,0
16,1,1276300.86,1,1,0,1,1,0
11,23,61856.83,1,0,1,1,1,0
4,7,61178.51,1,0,1,1,1,0
22,14,248092.72,0,1,0,1,1,0
2,22,82971.91,1,0,1,1,1,0
10,21,1503034.86,1,1,0,1,1,0
25,19,553124.56,1,1,0,1,1,0
9,14,15197.24,0,0,0,1,0,1
27,4,385207.12,1,1,0,1,1,0
16,10,563149.41,1,1,0,1,1,0
8,11,329420.77,0,0,0,1,1,0
15,20,30487.32,0,0,0,1,0,1
15,17,7356.42,0,0,0,1,0,1
1,2,52054.69,0,1,0,1,1,0
30,4,635409.32,1,0,1,1,1,0
14,19,196051.39,0,1,0,1,1,0
2,16,202290.78,0,1,0,1,1,0
27,23,61846.05,1,0,1,1,1,0
12,17,906151.06,0,0,1,1,1,0
1,19,171152.15,0,0,0,1,1,0
8,13,205993.86,0,0,0,1,1,0
16,18,23403.69,0,0,0,1,1,0
14,12,11890.04,0,0,0,1,0,1
22,22,606920.11,1,0,1,1,1,0
14,20,7702.07,0,1,0,1,1,0
17,12,19463.86,0,0,0,1,0,1
6,11,436793.62,0,0,0,1,1,0
11,9,26835.62,0,0,0,1,0,1
16,18,187761.76,1,0,1,1,1,0
19,8,807278.78,1,0,1,1,1,0
17,18,350821.8,0,1,0,1,1,0
20,9,4690769.98,1,1,0,1,1,0
6,20,22782.67,0,0,0,1,0,1
27,19,44482.33,1,1,0,1,1,0
11,14,37461.8,0,1,0,1,1,0
11,5,688034.32,1,1,0,1,1,0
8,15,292117.35,0,0,1,1,1,0
12,18,107985.96,0,1,0,1,1,0
2,19,435166.65,1,1,0,1,1,0
10,19,200986.4,0,1,0,1,1,0
20,8,1219062.64,1,1,0,1,1,0
24,2,10000000.0,1,0,1,1,1,0
11,4,2424380.16,1,1,0,1,1,0
7,19,57165.68,0,1,0,1,1,0
10,21,3924102.18,1,0,1,1,1,0
1,15,177571.27,0,0,0,1,1,0
6,16,131041.69,0,0,0,1,1,0
20,18,149975.43,1,0,1,1,1,0
14,14,10888.67,0,0,0,1,0,1
16,11,2025.04,0,0,0,1,0,1
7,20,91155.82,0,0,0,1,1,0
2,13,109670.04,0,0,0,1,1,0
20,4,2059980.16,1,1,0,1,1,0
8,20,312971.23,1,0,1,1,1,0
13,16,12087.61,0,0,0,1,0,1
7,22,2051.7,0,0,0,1,0,1
9,16,217663.42,0,1,0,1,1,0
9,14,5903046.38,1,0,1,1,1,0
28,6,48712.12,1,1,0,1,1,0
12,15,134277.35,0,1,0,1,1,0
2,16,39998.49,0,0,0,1,0,1
22,18,390168.14,0,0,1,1,1,0
6,11,511259.05,1,1,0,1,1,0
1,11,1933920.8,1,0,1,1,1,0
26,11,40873.25,1,0,1,1,1,0
13,6,21819.57,1,0,1,1,1,0
2,8,401575.19,1,1,0,1,1,0
20,4,217666.25,1,1,0,1,1,0
8,17,42472.2,0,1,0,1,1,0
4,11,24412.07,1,0,1,1,1,0
17,12,121859.36,0,0,0,1,1,0
1,2,14949.84,1,0,1,1,1,0
15,20,20621.07,0,0,0,1,0,1
10,19,5649.55,0,0,0,1,1,0
7,22,125693.85,0,0,0,1,1,0
11,16,26010.06,0,0,0,1,0,1
11,23,362.13,0,0,0,1,0,1
1,15,259337.26,0,1,0,1,1,0
8,23,3024.4,0,0,0,1,0,1
2,23,42571.11,0,1,0,1,1,0
11,20,327944.66,0,1,0,1,1,0
31,17,167606.49,1,1,0,1,1,0
1,3,22877.0,1,1,0,1,1,0
2,19,56561.45,0,1,0,1,1,0
5,5,253793.28,1,0,1,1,1,0
13,16,97746.75,0,1,0,1,1,0
2,12,68604.35,0,1,0,1,1,0
30,7,13024.95,1,1,0,1,1,0
16,19,318101.64,0,1,0,1,1,0
31,16,537539.57,1,1,0,1,1,0
31,4,200482.72,1,1,0,1,1,0
9,10,552623.22,0,0,1,1,1,0
5,10,186227.75,1,0,1,1,1,0
11,13,2952.6,0,0,0,1,0,1
21,5,471906.6,1,1,0,1,1,0
25,21,396343.9,0,0,0,1,1,0
7,22,51912.96,0,0,0,1,1,0
14,19,398219.08,1,0,1,1,1,0
10,19,182426.74,0,1,0,1,1,0
21,2,296186.51,1,0,1,1,1,0
16,21,122535.93,0,0,0,1,1,0
28,17,2799902.39,1,0,1,1,1,0
18,3,6370726.84,1,1,0,1,1,0
22,10,163367.97,0,1,0,1,1,0
31,14,1810044.85,1,1,0,1,1,0
11,21,8671.31,0,0,0,1,0,1
8,14,212730.21,0,1,0,1,1,0
11,16,1530.29,0,0,0,1,0,1
6,19,69180.88,0,1,0,1,1,0
1,12,8677.0,1,0,1,1,1,0
3,8,829885.13,1,1,0,1,1,0
17,22,1819.6,0,0,0,1,0,1
13,19,142761.33,0,0,1,1,1,0
12,14,267833.07,0,1,0,1,1,0
17,9,92770.97,0,0,0,1,1,0
18,23,966389.93,1,1,0,1,1,0
10,17,6302.01,0,0,0,1,0,1
9,20,355944.7,0,1,0,1,1,0
24,19,272637.22,1,1,0,1,1,0
13,20,29103.9,0,0,0,1,0,1
1,12,48688.7,0,0,0,1,1,0
31,12,249365.63,1,1,0,1,1,0
3,18,2322909.69,1,0,1,1,1,0
11,18,8682.22,0,0,0,1,0,1
11,20,281386.7,0,1,0,1,1,0
24,15,450531.53,0,1,0,1,1,0
8,10,3780.75,0,0,0,1,0,1
13,23,3747.63,0,1,0,1,1,0
12,19,101515.68,1,1,0,1,1,0
1,6,33332.86,1,0,1,1,1,0
30,9,404394.04,1,1,0,1,1,0
19,8,10000000.0,1,0,1,1,1,0
3,3,567932.31,1,0,1,1,1,0
25,3,254564.81,1,1,0,1,1,0
28,8,9468064.05,1,1,0,1,1,0
7,11,2723017.17,1,1,0,1,1,0
10,21,95459.87,0,1,0,1,1,0
26,21,1077146.94,1,0,1,1,1,0
7,19,17550.99,0,0,0,1,0,1
28,1,30674.98,1,0,1,1,1,0
12,10,379057.93,1,0,1,1,1,0
9,19,8012.93,0,0,0,1,0,1
3,16,841052.98,1,1,0,1,1,0
7,9,3685.31,0,0,0,1,0,1
8,23,6565.16,0,0,0,1,0,1
6,13,182850.59,0,1,0,1,1,0
19,2,4152987.1,1,0,1,1,1,0
